hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,172,0,A,A,0,3,5,53.1,2015,9,3,21
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,305,0,A,A,0,4,7,53.1,2015,9,3,24
Resort Hotel,PRT,2,0.0,1,Direct,Direct,83,0,E,E,0,4,8,105.0,2015,9,3,25
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,173,0,D,D,0,4,8,66.15,2015,9,3,25
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,94,1,D,D,0,4,10,79.5,2015,6,2,19
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,118,0,D,D,0,4,10,73.5,2015,9,3,27
Resort Hotel,NLD,1,0.0,0,Online TA,TA/TO,156,0,A,G,0,1,1,58.5,2015,9,3,16
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,21,0,E,E,0,1,2,132.0,2015,9,3,17
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,17,1,E,E,0,1,2,120.0,2015,9,3,3
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,128,0,D,D,0,1,4,73.5,2015,9,3,19
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,34,0,A,E,2,1,4,212.83,2015,9,3,19
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,19,0,C,C,0,1,4,120.08,2015,9,3,19
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,108,1,A,A,0,1,4,77.2,2015,8,3,20
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,25,0,E,E,0,1,4,160.8,2015,9,3,19
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,107,0,A,A,0,1,5,76.67,2015,9,3,20
Resort Hotel,GBR,2,0.0,0,Direct,Direct,11,0,A,D,0,1,5,100.5,2015,9,3,20
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,94,1,D,D,0,1,5,89.0,2015,7,3,21
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,83,0,D,D,0,3,5,95.0,2015,9,3,22
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,84,0,E,E,1,4,10,103.51,2015,9,3,28
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,135,0,D,D,0,8,20,82.0,2015,10,4,12
Resort Hotel,IND,2,2.0,0,Online TA,TA/TO,11,0,H,H,0,1,2,160.0,2015,9,3,17
Resort Hotel,PRT,2,0.0,0,Direct,Direct,5,0,D,G,0,0,1,146.0,2015,9,3,16
Resort Hotel,PRT,1,0.0,0,Groups,TA/TO,175,1,A,A,1,0,4,0.0,2015,9,3,2
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,105,1,A,A,0,0,4,68.4,2015,8,3,17
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,99,0,A,A,0,0,5,55.79,2015,9,3,20
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,81,1,E,E,0,0,5,103.8,2015,7,3,14
Resort Hotel,POL,2,0.0,0,Online TA,TA/TO,152,0,E,E,0,1,5,99.0,2015,9,3,21
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,103,1,D,D,0,2,5,122.14,2015,8,3,28
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,96,1,D,D,0,2,5,90.14,2015,6,2,13
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,124,0,D,D,0,2,7,73.5,2015,9,3,24
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,354,0,A,E,1,4,10,68.88,2015,9,3,29
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,116,1,A,A,0,4,11,74.53,2015,5,2,27
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,119,0,D,D,0,4,10,71.66,2015,9,3,29
Resort Hotel,FRA,2,0.0,0,Online TA,TA/TO,1,0,A,A,0,0,1,74.0,2015,9,3,17
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,1,74.0,2015,9,3,17
Resort Hotel,BEL,2,0.0,0,Online TA,TA/TO,5,0,A,A,0,0,1,66.6,2015,9,3,17
Resort Hotel,ESP,2,0.0,0,Direct,Direct,0,0,C,C,0,0,1,8.0,2015,9,3,17
Resort Hotel,CHE,2,0.0,0,Offline TA/TO,TA/TO,46,0,A,A,0,0,1,62.0,2015,9,3,17
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,0,0,E,E,0,0,1,79.0,2015,9,3,17
Resort Hotel,PRT,1,0.0,0,Online TA,TA/TO,0,0,A,A,1,0,1,65.0,2015,9,3,17
Resort Hotel,ESP,1,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,1,58.5,2015,9,3,17
Resort Hotel,PRT,1,0.0,0,Corporate,Corporate,6,0,A,A,1,0,2,55.0,2015,9,3,18
Resort Hotel,FRA,2,0.0,0,Online TA,TA/TO,44,0,A,A,0,0,2,74.0,2015,9,3,18
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,42,0,A,A,0,0,3,86.0,2015,9,3,19
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,64,1,G,G,0,0,3,129.0,2015,7,3,15
Resort Hotel,PRT,2,0.0,0,Direct,Direct,65,0,E,E,0,0,3,129.0,2015,9,3,19
Resort Hotel,FRA,2,2.0,0,Online TA,TA/TO,93,0,G,G,0,0,3,129.0,2015,9,3,19
Resort Hotel,ESP,2,0.0,0,Direct,Direct,72,0,A,A,0,0,3,83.0,2015,9,3,19
Resort Hotel,PRT,2,0.0,0,Direct,Direct,42,0,A,A,0,0,3,74.0,2015,9,3,19
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,65,1,A,A,1,0,4,77.75,2015,8,3,17
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,121,1,A,A,0,0,4,74.0,2015,5,2,19
Resort Hotel,CHL,2,0.0,0,Online TA,TA/TO,104,0,A,A,0,1,4,66.6,2015,9,3,21
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,1,0,H,H,0,0,4,150.25,2015,9,3,20
Resort Hotel,RUS,2,0.0,0,Online TA,TA/TO,56,0,A,A,1,1,4,92.0,2015,9,3,21
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,114,0,A,A,0,2,5,85.5,2015,9,3,23
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,85,0,D,D,0,2,5,71.2,2015,9,3,23
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,65,1,A,A,0,2,4,81.5,2015,7,3,20
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,95,1,D,D,0,4,10,89.0,2015,7,3,31
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,97,1,D,D,0,2,5,89.0,2015,9,3,10
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,97,1,A,A,0,2,5,66.6,2015,6,2,13
Resort Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,6,0,A,A,0,0,1,71.2,2015,9,3,18
Resort Hotel,BRA,2,0.0,0,Online TA,TA/TO,78,0,A,A,0,0,2,66.6,2015,9,3,19
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,1,0,A,C,0,0,0,0.0,2015,9,3,17
Resort Hotel,EST,2,0.0,0,Online TA,TA/TO,50,0,E,E,0,0,1,111.0,2015,9,3,18
Resort Hotel,PRT,2,0.0,0,Direct,Direct,0,0,H,H,1,0,1,106.2,2015,9,3,18
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,105,1,A,A,0,0,2,83.0,2015,9,3,15
Resort Hotel,NLD,1,0.0,0,Direct,Direct,110,0,A,A,1,1,3,65.0,2015,9,3,21
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,138,0,A,A,0,2,3,74.0,2015,9,3,22
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,89,1,D,D,0,2,3,89.0,2015,8,3,10
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,62,1,A,A,0,2,3,83.0,2015,7,3,31
Resort Hotel,NLD,1,0.0,0,Direct,Direct,110,0,A,A,0,1,3,74.0,2015,9,3,21
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,76,1,A,A,0,2,5,84.71,2015,7,3,20
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,87,0,A,A,0,2,5,59.2,2015,9,3,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,35,1,C,C,0,2,5,114.0,2015,8,3,13
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,104,0,D,D,0,2,5,73.5,2015,9,3,24
Resort Hotel,CHN,2,0.0,0,Online TA,TA/TO,66,0,E,E,0,2,5,109.71,2015,9,3,24
Resort Hotel,GBR,2,0.0,0,Direct,Direct,34,0,A,A,0,2,5,90.43,2015,9,3,24
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,131,0,E,E,0,4,10,80.63,2015,10,4,1
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,167,0,D,D,0,4,10,45.9,2015,10,4,1
Resort Hotel,PRT,2,0.0,0,Direct,Direct,7,0,F,F,0,0,2,120.0,2015,9,3,20
Resort Hotel,PRT,2,0.0,0,Direct,Direct,7,0,F,F,0,0,2,114.0,2015,9,3,20
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,71,0,A,A,0,1,2,81.6,2015,9,3,21
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,101,1,A,A,0,1,2,83.0,2015,8,3,18
Resort Hotel,CHE,2,0.0,0,Direct,Direct,48,0,F,G,1,1,2,113.0,2015,9,3,21
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,99,0,E,F,0,1,2,81.2,2015,9,3,21
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,102,1,A,A,0,1,2,59.2,2015,8,3,12
Resort Hotel,PRT,2,0.0,0,Direct,Direct,32,1,C,C,0,2,2,126.0,2015,8,3,22
Resort Hotel,ESP,2,0.0,1,Offline TA/TO,TA/TO,71,0,D,D,1,2,3,99.5,2015,9,3,23
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,102,1,E,E,0,2,4,99.0,2015,7,3,21
Resort Hotel,NLD,2,0.0,0,Offline TA/TO,TA/TO,127,0,D,D,0,2,5,73.5,2015,9,3,25
Resort Hotel,LVA,2,0.0,0,Offline TA/TO,TA/TO,119,0,A,A,0,2,5,85.0,2015,9,3,25
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,77,1,A,A,0,2,7,87.33,2015,7,3,8
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,79,0,D,D,0,3,7,75.1,2015,9,3,28
Resort Hotel,FRA,1,0.0,0,Offline TA/TO,TA/TO,4,0,A,A,0,1,1,59.0,2015,9,3,21
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,65,0,E,E,0,2,2,122.0,2015,9,3,23
Resort Hotel,ITA,2,0.0,0,Direct,Direct,61,0,E,E,0,2,2,120.0,2015,9,3,23
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,36,1,C,C,0,2,2,162.0,2015,8,3,17
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,124,1,A,A,0,2,3,83.0,2015,6,2,2
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,33,0,G,G,0,2,3,152.0,2015,9,3,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,68,1,E,E,0,2,3,114.0,2015,7,3,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,99,0,D,F,0,2,3,127.0,2015,9,3,24
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,99,0,D,D,0,2,5,69.83,2015,9,3,26
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,85,0,D,D,0,2,5,102.93,2015,9,3,26
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,110,0,D,E,0,2,5,65.1,2015,9,3,26
Resort Hotel,GBR,3,0.0,0,Offline TA/TO,TA/TO,75,0,D,D,1,2,5,96.26,2015,9,3,26
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,33,0,C,C,0,2,5,124.74,2015,9,3,26
Resort Hotel,PRT,26,0.0,0,Offline TA/TO,TA/TO,347,1,A,A,0,2,5,0.0,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,65,1,A,A,0,2,5,89.0,2015,7,3,27
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,35,0,D,D,0,2,5,104.0,2015,9,3,26
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,87,0,A,A,0,4,6,59.2,2015,9,3,29
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,128,0,G,G,1,4,6,138.29,2015,9,3,29
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,92,1,G,G,0,4,10,125.71,2015,6,2,29
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,114,1,A,A,0,2,2,66.6,2015,8,3,10
Resort Hotel,IRL,2,0.0,0,Direct,Direct,65,0,E,E,0,2,2,116.0,2015,9,3,24
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,106,1,A,A,0,2,4,95.4,2015,7,3,31
Resort Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,83,0,D,E,0,2,5,100.93,2015,9,3,27
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,158,1,A,A,0,2,5,66.6,2015,4,2,18
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,86,0,D,D,0,2,5,74.93,2015,9,3,27
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,103,0,A,E,0,2,5,58.98,2015,9,3,27
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,125,0,A,A,1,2,5,58.93,2015,9,3,27
Resort Hotel,PRT,3,0.0,0,Offline TA/TO,TA/TO,4,1,D,D,0,4,6,103.22,2015,9,3,18
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,131,0,A,A,1,4,7,42.5,2015,10,4,1
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,125,0,A,A,0,4,7,68.5,2015,10,4,1
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,93,0,D,D,0,4,7,55.64,2015,10,4,1
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,185,1,A,A,0,1,1,26.0,2015,8,3,18
Resort Hotel,PRT,1,0.0,0,Groups,TA/TO,34,1,A,A,0,1,1,64.0,2015,9,3,9
Resort Hotel,PRT,1,0.0,0,Groups,TA/TO,12,1,A,A,0,1,1,64.0,2015,9,3,18
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,130,0,A,F,0,1,1,74.0,2015,9,3,23
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,33,1,A,A,0,1,1,90.0,2015,8,3,20
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,121,0,E,G,0,1,1,99.0,2015,9,3,23
Resort Hotel,PRT,2,0.0,0,Groups,TA/TO,58,1,A,A,0,1,1,90.0,2015,8,3,18
Resort Hotel,FRA,2,0.0,0,Groups,TA/TO,185,0,A,A,0,1,1,90.0,2015,9,3,23
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,128,0,A,H,0,1,2,79.0,2015,9,3,24
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,111,0,D,D,1,1,2,89.0,2015,9,3,24
Resort Hotel,PRT,27,0.0,0,Direct,Direct,349,1,A,A,0,1,3,0.0,2015,1,1,2
Resort Hotel,PRT,1,0.0,0,Online TA,TA/TO,73,1,A,A,0,1,4,72.0,2015,7,3,11
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,A,A,0,1,5,89.0,2015,7,3,29
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,94,0,A,A,0,2,5,59.02,2015,9,3,28
Resort Hotel,CN,2,0.0,0,Offline TA/TO,TA/TO,96,0,D,G,0,2,5,79.5,2015,9,3,28
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,109,0,D,E,0,2,5,74.93,2015,9,3,28
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,65,0,F,F,0,2,5,89.14,2015,9,3,28
Resort Hotel,FRA,2,0.0,0,Online TA,TA/TO,124,0,A,A,0,2,5,53.69,2015,9,3,28
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,84,0,E,F,0,2,5,114.48,2015,9,3,28
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,95,0,E,F,0,3,6,73.98,2015,9,3,30
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,90,0,D,F,0,3,7,99.5,2015,10,4,1
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,112,0,A,A,0,3,7,59.2,2015,10,4,1
Resort Hotel,NLD,2,0.0,0,Offline TA/TO,TA/TO,130,0,E,E,0,3,8,65.64,2015,10,4,2
Resort Hotel,BRA,2,0.0,0,Online TA,TA/TO,78,0,A,E,1,0,2,89.0,2015,9,3,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,36,1,C,C,0,0,4,79.0,2015,9,3,8
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,159,1,A,A,0,0,5,74.0,2015,4,2,22
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,75,1,A,A,0,2,5,84.71,2015,9,3,8
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,158,0,A,A,0,2,5,75.43,2015,9,3,29
Resort Hotel,NLD,2,0.0,0,Direct,Direct,108,0,A,D,0,2,5,77.73,2015,9,3,29
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,158,0,A,A,0,2,5,74.0,2015,9,3,29
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,70,0,E,E,0,2,5,80.63,2015,9,3,29
Resort Hotel,DEU,2,0.0,0,Direct,Direct,1,1,E,E,0,0,3,129.0,2015,9,3,21
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,76,0,G,G,2,2,6,140.63,2015,9,3,30
Resort Hotel,IRL,2,0.0,0,Direct,Direct,183,1,D,D,3,2,8,73.5,2015,6,2,15
Resort Hotel,DEU,2,0.0,0,Corporate,Corporate,21,0,A,C,1,0,1,108.65,2015,9,3,24
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,21,0,A,C,0,0,1,75.65,2015,9,3,24
Resort Hotel,DEU,2,0.0,0,Corporate,Corporate,21,0,A,C,0,0,1,108.85,2015,9,3,24
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,21,1,A,C,0,0,1,75.65,2015,9,3,22
Resort Hotel,PRT,2,0.0,0,Corporate,Corporate,21,1,A,C,0,0,1,75.65,2015,9,3,22
Resort Hotel,POL,2,0.0,0,Online TA,TA/TO,34,0,E,E,0,0,2,114.0,2015,9,3,25
Resort Hotel,USA,2,0.0,0,Online TA,TA/TO,119,0,A,E,0,0,2,56.98,2015,9,3,25
Resort Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,6,1,F,F,0,0,2,0.0,2015,9,3,22
Resort Hotel,ITA,2,0.0,0,Offline TA/TO,TA/TO,8,0,A,B,0,1,4,74.8,2015,9,3,28
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,68,1,A,A,0,0,4,89.0,2015,9,3,14
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,68,1,E,E,0,0,4,114.0,2015,9,3,18
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,137,0,A,A,0,2,5,87.86,2015,9,3,30
Resort Hotel,IRL,3,0.0,0,Direct,Direct,154,0,G,G,1,2,6,130.5,2015,10,4,1
Resort Hotel,POL,2,0.0,0,Offline TA/TO,TA/TO,76,0,E,E,0,2,7,64.0,2015,10,4,2
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,21,0,D,D,0,0,3,112.0,2015,9,3,27
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,71,0,D,D,0,0,2,75.5,2015,9,3,26
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,36,0,A,F,0,0,2,89.0,2015,9,3,26
Resort Hotel,FRA,2,0.0,0,Online TA,TA/TO,64,0,A,C,0,0,3,80.1,2015,9,3,27
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,29,0,A,F,0,0,1,97.2,2015,9,3,25
Resort Hotel,PRT,27,0.0,0,Direct,Direct,352,1,A,A,0,1,3,0.0,2015,1,1,2
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,76,0,A,E,0,2,3,76.3,2015,9,3,29
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,76,0,A,E,0,2,3,74.7,2015,9,3,29
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,75,0,D,D,0,2,5,55.43,2015,10,4,1
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,115,0,A,D,0,2,5,48.54,2015,10,4,1
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,84,0,E,E,0,2,8,83.8,2015,10,4,4
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,77,0,A,A,0,4,10,43.93,2015,10,4,8
Resort Hotel,PRT,3,0.0,0,Direct,Direct,7,1,C,G,0,0,1,129.0,2015,9,3,23
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,1,80.1,2015,9,3,26
Resort Hotel,PRT,1,0.0,0,Direct,Direct,16,0,A,A,4,0,1,80.0,2015,9,3,26
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,2,0,G,G,0,0,1,173.0,2015,9,3,26
Resort Hotel,ESP,2,0.0,0,Direct,Direct,0,0,A,A,0,0,1,89.0,2015,9,3,26
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,9,0,D,E,0,0,2,108.5,2015,9,3,27
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,8,0,E,E,1,0,2,136.5,2015,9,3,27
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,109,1,A,A,0,0,2,83.0,2015,6,2,19
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,9,0,D,E,0,0,2,96.5,2015,9,3,27
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,8,0,E,E,1,0,2,142.5,2015,9,3,27
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,60,1,D,D,0,2,3,95.0,2015,9,3,8
Resort Hotel,IRL,2,0.0,0,Direct,Direct,79,0,D,D,0,2,3,89.0,2015,9,3,30
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,67,1,A,A,0,2,4,109.0,2015,8,3,31
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,74,1,D,D,0,2,5,89.06,2015,7,3,18
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,119,0,D,D,0,2,5,72.14,2015,10,4,2
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,51,0,D,D,0,2,5,90.49,2015,10,4,2
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,106,0,A,A,0,2,5,53.68,2015,10,4,2
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,119,0,F,F,0,2,6,85.5,2015,10,4,3
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,39,0,D,D,0,0,1,80.08,2015,9,3,27
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,1,0,A,H,0,1,1,89.0,2015,9,3,28
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,37,1,E,E,0,1,1,114.0,2015,8,3,20
Resort Hotel,PRT,2,1.0,0,Online TA,TA/TO,37,1,D,D,0,1,1,119.0,2015,8,3,20
Resort Hotel,GBR,2,0.0,0,Corporate,Corporate,10,0,E,F,0,1,1,104.72,2015,9,3,28
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,75,1,A,A,0,1,1,73.35,2015,7,3,17
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,59,1,A,A,0,1,1,74.0,2015,8,3,24
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,A,A,0,2,1,79.0,2015,8,3,27
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,A,A,0,2,1,79.0,2015,8,3,27
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,D,D,0,2,1,94.0,2015,9,3,1
Resort Hotel,GBR,2,0.0,0,Direct,Direct,44,0,E,G,0,2,1,116.0,2015,9,3,29
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,47,0,D,D,1,2,3,82.8,2015,10,4,1
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,64,0,A,A,0,2,4,73.5,2015,10,4,2
Resort Hotel,PRT,26,0.0,0,Offline TA/TO,TA/TO,354,1,A,A,0,2,5,0.0,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,98,0,G,G,0,2,5,128.42,2015,10,4,3
Resort Hotel,CN,2,0.0,0,Offline TA/TO,TA/TO,136,0,A,A,0,2,5,55.09,2015,10,4,3
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,116,0,E,F,0,2,5,93.86,2015,10,4,3
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,54,1,A,A,0,2,6,69.13,2015,9,3,16
Resort Hotel,CN,2,0.0,0,Online TA,TA/TO,41,0,E,E,0,2,2,122.0,2015,10,4,1
Resort Hotel,DEU,2,0.0,0,Corporate,Corporate,11,0,D,D,0,1,0,88.4,2015,9,3,28
Resort Hotel,DEU,2,0.0,0,Offline TA/TO,TA/TO,32,0,E,E,0,1,0,94.5,2015,9,3,28
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,73,1,A,A,0,2,1,78.6,2015,8,3,4
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,53,0,D,E,0,2,3,85.08,2015,10,4,2
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,100,0,D,D,0,2,5,55.43,2015,10,4,4
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,73,0,E,E,0,2,5,93.43,2015,10,4,4
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,177,0,A,A,0,2,5,36.13,2015,10,4,4
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,51,0,D,D,0,2,5,55.43,2015,10,4,4
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,81,1,A,A,0,2,5,66.29,2015,7,3,17
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,47,0,D,D,0,2,5,90.74,2015,10,4,4
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,81,1,A,A,0,2,5,66.29,2015,7,3,20
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,163,0,A,A,0,2,5,38.25,2015,10,4,4
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,59,0,D,D,0,2,5,106.31,2015,10,4,4
Resort Hotel,PRT,2,0.0,0,Direct,Direct,55,1,D,D,0,3,5,74.2,2015,9,3,21
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,97,0,A,A,1,4,6,93.2,2015,10,4,7
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,85,0,E,E,0,4,8,83.67,2015,10,4,9
